CustomerId,Recency,Frequency,MonetaryValue,R_quartile,F_quartile,M_quartile,RFM,Segment
15301.0,4,6,2533.09,1,4,4,144,Best
15302.0,366,1,308.0,4,1,2,412,Normal
15303.0,201,2,650.16,4,2,2,422,Normal
15304.0,4,2,225.15,1,2,1,121,Normal
15305.0,191,1,93.6,4,1,1,411,Normal
15306.0,136,6,2310.38,3,4,4,344,AlmostLost
15309.0,246,4,797.96,4,3,3,433,Normal
15310.0,114,1,1634.64,3,1,3,313,Normal
15311.0,1,121,55942.74,1,4,4,144,Best
15312.0,19,8,2005.3400000000001,2,4,4,244,Loyal
15314.0,49,2,492.47999999999996,2,2,2,222,Normal
15317.0,313,1,129.75,4,1,1,411,Normal
15321.0,73,9,3961.42,3,4,4,344,AlmostLost
15322.0,112,1,711.18,3,1,3,313,Normal
15323.0,198,3,434.6,4,3,2,432,Normal
15324.0,337,1,140.22000000000003,4,1,1,411,Normal
15325.0,31,7,1439.72,2,4,3,243,Loyal
15326.0,245,4,1388.81,4,3,3,433,Normal
15328.0,43,1,107.24,2,1,1,211,Normal
15329.0,10,8,1909.13,1,4,4,144,Best
15331.0,135,3,767.91,3,3,3,333,Normal
15332.0,2,6,4892.68,1,4,4,144,Best
15336.0,37,1,240.5,2,1,1,211,Normal
15337.0,47,1,373.02,2,1,2,212,Normal
15338.0,313,1,277.93,4,1,1,411,Normal
15339.0,57,5,1246.95,3,3,3,333,Normal
15340.0,197,1,105.5,4,1,1,411,Normal
15341.0,85,1,382.2,3,1,2,312,Normal
15346.0,61,2,343.7,3,2,2,322,Normal
15347.0,2,4,1162.0,1,3,3,133,Normal
15350.0,9,2,547.6,1,2,2,122,Normal
15351.0,5,4,1770.23,1,3,4,134,BigSpenders
15352.0,184,1,111.15,4,1,1,411,Normal
15353.0,3,6,2336.0,1,4,4,144,Best
15354.0,239,3,284.4,4,3,1,431,Normal
15356.0,4,4,664.66,1,3,2,132,Normal
15358.0,1,22,8703.210000000001,1,4,4,144,Best
15359.0,298,8,181.35,4,4,1,441,LostCheap
15361.0,162,3,270.15000000000003,4,3,1,431,Normal
15362.0,84,2,613.08,3,2,2,322,Normal
15363.0,8,2,678.11,1,2,2,122,Normal
15365.0,39,6,2242.81,2,4,4,244,Loyal
15366.0,45,5,1786.57,2,3,4,234,BigSpenders
15367.0,54,7,3203.74,3,4,4,344,AlmostLost
15368.0,30,1,275.8,2,1,1,211,Normal
15369.0,128,11,6251.26,3,4,4,344,AlmostLost
15370.0,46,1,1352.96,2,1,3,213,Normal
15371.0,298,1,59.400000000000006,4,1,1,411,Normal
15372.0,86,7,4009.66,3,4,4,344,AlmostLost
15373.0,7,6,1002.9300000000001,1,4,3,143,Loyal
15374.0,260,1,139.32,4,1,1,411,Normal
15375.0,326,1,60.959999999999994,4,1,1,411,Normal
15377.0,18,4,1211.75,1,3,3,133,Normal
15378.0,98,2,246.5,3,2,1,321,Normal
15379.0,36,1,1174.55,2,1,3,213,Normal
15380.0,1,7,1788.8,1,4,4,144,Best
15381.0,59,3,1293.72,3,3,3,333,Normal
15382.0,10,6,7777.84,1,4,4,144,Best
15384.0,17,2,1385.38,1,2,3,123,Normal
15385.0,28,2,625.2,2,2,2,222,Normal
15387.0,128,1,468.65,3,1,2,312,Normal
15389.0,36,4,2233.8,2,3,4,234,BigSpenders
15390.0,32,2,1216.66,2,2,3,223,Normal
15391.0,220,1,289.87,4,1,1,411,Normal
15392.0,10,3,1376.0900000000001,1,3,3,133,Normal
15393.0,203,3,659.48,4,3,2,432,Normal
15394.0,31,7,3103.26,2,4,4,244,Loyal
15396.0,219,1,508.20000000000005,4,1,2,412,Normal
15400.0,56,3,586.1,3,3,2,332,Normal
15401.0,88,2,216.95000000000002,3,2,1,321,Normal
15402.0,23,4,1203.77,2,3,3,233,Normal
15403.0,127,2,170.88,3,2,1,321,Normal
15404.0,11,1,257.06,1,1,1,111,Normal
15405.0,212,1,310.74,4,1,2,412,Normal
15406.0,89,2,465.15999999999997,3,2,2,322,Normal
15409.0,357,1,131.25,4,1,1,411,Normal
15410.0,204,2,1234.88,4,2,3,423,Normal
15413.0,327,5,6798.72,4,3,4,434,BigSpenders
15416.0,114,3,588.5,3,3,2,332,Normal
15418.0,61,2,449.42,3,2,2,322,Normal
15420.0,70,6,743.0,3,4,3,343,Loyal
15421.0,21,6,2854.98,2,4,4,244,Loyal
15422.0,15,5,1522.27,1,3,3,133,Normal
15423.0,217,2,223.39,4,2,1,421,Normal
15424.0,99,1,214.44,3,1,1,311,Normal
15425.0,36,4,1941.1200000000001,2,3,4,234,BigSpenders
15426.0,5,5,1134.85,1,3,3,133,Normal
15428.0,23,3,668.97,2,3,2,232,Normal
15430.0,103,2,954.75,3,2,3,323,Normal
15431.0,138,1,153.24,4,1,1,411,Normal
15432.0,177,1,149.57,4,1,1,411,Normal
15434.0,10,6,1525.5800000000002,1,4,3,143,Loyal
15437.0,276,1,193.29000000000002,4,1,1,411,Normal
15439.0,40,4,1269.05,2,3,3,233,Normal
15441.0,32,3,1254.21,2,3,3,233,Normal
15443.0,110,7,1900.64,3,4,4,344,AlmostLost
15445.0,226,1,171.0,4,1,1,411,Normal
15446.0,12,3,399.75,1,3,2,132,Normal
15447.0,163,4,337.71000000000004,4,3,2,432,Normal
15448.0,310,1,294.17,4,1,1,411,Normal
15451.0,70,2,226.86,3,2,1,321,Normal
15452.0,26,3,1256.63,2,3,3,233,Normal
15454.0,254,1,126.89,4,1,1,411,Normal
15455.0,233,1,38.25,4,1,1,411,Normal
15456.0,39,7,1656.93,2,4,3,243,Loyal
15458.0,38,1,208.79999999999998,2,1,1,211,Normal
15459.0,53,2,202.82999999999998,2,2,1,221,Normal
15461.0,96,2,429.7,3,2,2,322,Normal
15462.0,81,1,502.45,3,1,2,312,Normal
15465.0,5,15,5281.53,1,4,4,144,Best
15466.0,25,3,1225.93,2,3,3,233,Normal
15468.0,28,1,962.97,2,1,3,213,Normal
15469.0,74,1,335.7,3,1,2,312,Normal
15470.0,211,1,63.419999999999995,4,1,1,411,Normal
15471.0,16,2,837.53,1,2,3,123,Normal
15473.0,80,1,274.8,3,1,1,311,Normal
15474.0,231,1,150.35,4,1,1,411,Normal
15476.0,16,4,2209.98,1,3,4,134,BigSpenders
15477.0,285,1,368.4,4,1,2,412,Normal
15478.0,211,1,583.56,4,1,2,412,Normal
15479.0,369,1,147.4,4,1,1,411,Normal
15480.0,101,4,5373.5,3,3,4,334,BigSpenders
15481.0,37,1,1993.34,2,1,4,214,BigSpenders
15482.0,22,7,3537.6,2,4,4,244,Loyal
15483.0,21,6,592.56,2,4,2,242,Loyal
15484.0,176,2,1061.69,4,2,3,423,Normal
15485.0,9,5,3186.01,1,3,4,134,BigSpenders
15486.0,163,1,102.0,4,1,1,411,Normal
15487.0,315,1,231.32,4,1,1,411,Normal
15488.0,92,4,340.6,3,3,2,332,Normal
15489.0,36,5,1285.3300000000002,2,3,3,233,Normal
15490.0,66,1,210.85,3,1,1,311,Normal
15493.0,25,4,2168.27,2,3,4,234,BigSpenders
15494.0,114,3,2422.02,3,3,4,334,BigSpenders
15495.0,15,1,246.5,1,1,1,111,Normal
15496.0,267,1,146.14000000000001,4,1,1,411,Normal
15497.0,18,7,7395.19,1,4,4,144,Best
15498.0,2,19,12633.18,1,4,4,144,Best
15499.0,359,1,158.65,4,1,1,411,Normal
15501.0,40,2,399.95,2,2,2,222,Normal
15502.0,4,5,3548.34,1,3,4,134,BigSpenders
15503.0,362,1,116.26,4,1,1,411,Normal
15504.0,156,3,349.87,4,3,2,432,Normal
15506.0,17,3,1058.25,1,3,3,133,Normal
15509.0,16,1,152.41,1,1,1,111,Normal
15512.0,26,2,210.58,2,2,1,221,Normal
15513.0,1,18,12992.33,1,4,4,144,Best
15514.0,15,7,2368.34,1,4,4,144,Best
15515.0,23,1,171.81,2,1,1,211,Normal
15518.0,15,7,2268.44,1,4,4,144,Best
15519.0,19,2,344.61,2,2,2,222,Normal
15521.0,36,8,4098.04,2,4,4,244,Loyal
15523.0,24,15,16847.18,2,4,4,244,Loyal
15524.0,242,1,151.4,4,1,1,411,Normal
15525.0,9,2,430.78,1,2,2,122,Normal
15527.0,30,15,3126.36,2,4,4,244,Loyal
15529.0,2,2,1116.72,1,2,3,123,Normal
15530.0,148,1,311.37,4,1,2,412,Normal
15532.0,12,6,2174.12,1,4,4,144,Best
15534.0,361,1,162.25,4,1,1,411,Normal
15535.0,40,2,541.47,2,2,2,222,Normal
15536.0,45,1,259.09,2,1,1,211,Normal
15538.0,173,6,3358.3999999999996,4,4,4,444,LostBigSpenders
15540.0,11,1,247.38,1,1,1,111,Normal
15542.0,148,3,855.71,4,3,3,433,Normal
15543.0,95,1,114.4,3,1,1,311,Normal
15544.0,8,12,4615.72,1,4,4,144,Best
15545.0,7,1,135.32999999999998,1,1,1,111,Normal
15546.0,242,2,1079.1000000000001,4,2,3,423,Normal
15547.0,12,12,5146.45,1,4,4,144,Best
15548.0,231,1,158.09,4,1,1,411,Normal
15549.0,57,5,652.7,3,3,2,332,Normal
15550.0,14,8,1635.42,1,4,3,143,Loyal
15551.0,30,6,1243.75,2,4,3,243,Loyal
15552.0,259,1,162.4,4,1,1,411,Normal
15555.0,1,22,7267.83,1,4,4,144,Best
15558.0,275,1,202.68,4,1,1,411,Normal
15559.0,204,1,1109.4,4,1,3,413,Normal
15560.0,33,2,153.52,2,2,1,221,Normal
15561.0,19,4,1133.8,2,3,3,233,Normal
15562.0,60,2,536.88,3,2,2,322,Normal
15563.0,150,3,1459.02,4,3,3,433,Normal
15564.0,99,2,70.74000000000001,3,2,1,321,Normal
15566.0,28,2,227.87,2,2,1,221,Normal
15569.0,26,5,2207.74,2,3,4,234,BigSpenders
15570.0,5,14,5105.32,1,4,4,144,Best
15571.0,22,10,3241.92,2,4,4,244,Loyal
15572.0,16,3,1431.78,1,3,3,133,Normal
15573.0,254,3,597.23,4,3,2,432,Normal
15574.0,8,3,774.84,1,3,3,133,Normal
15575.0,255,1,30.1,4,1,1,411,Normal
15577.0,359,2,137.15,4,2,1,421,Normal
15579.0,19,3,923.03,2,3,3,233,Normal
15580.0,12,8,1375.39,1,4,3,143,Loyal
15581.0,2,26,4076.9700000000003,1,4,4,144,Best
15583.0,12,1,95.96,1,1,1,111,Normal
15584.0,35,2,547.34,2,2,2,222,Normal
15586.0,228,3,1139.1,4,3,3,433,Normal
15587.0,28,3,608.4000000000001,2,3,2,232,Normal
15588.0,313,1,579.6,4,1,2,412,Normal
15590.0,18,5,1496.6,1,3,3,133,Normal
15591.0,218,3,217.9,4,3,1,431,Normal
15595.0,123,1,357.6,3,1,2,312,Normal
15596.0,1,5,1723.45,1,3,4,134,BigSpenders
15597.0,211,1,238.8,4,1,1,411,Normal
15598.0,63,1,307.34,3,1,2,312,Normal
15599.0,81,1,488.32,3,1,2,312,Normal
15600.0,64,4,1199.31,3,3,3,333,Normal
15601.0,8,17,8183.56,1,4,4,144,Best
15602.0,4,8,1932.64,1,4,4,144,Best
15603.0,284,1,40.0,4,1,1,411,Normal
15605.0,9,5,738.57,1,3,3,133,Normal
15606.0,26,8,2310.83,2,4,4,244,Loyal
15607.0,179,8,1604.21,4,4,3,443,Loyal
15608.0,51,1,692.3,2,1,2,212,Normal
15611.0,19,13,1405.83,2,4,3,243,Loyal
15613.0,246,1,433.71999999999997,4,1,2,412,Normal
15614.0,73,4,3147.36,3,3,4,334,BigSpenders
15615.0,26,24,10974.23,2,4,4,244,Loyal
15616.0,74,1,317.11,3,1,2,312,Normal
15617.0,32,3,828.5500000000001,2,3,3,233,Normal
15620.0,45,1,389.18,2,1,2,212,Normal
15622.0,63,8,4143.05,3,4,4,344,AlmostLost
15623.0,29,7,2136.02,2,4,4,244,Loyal
15625.0,12,5,1702.1399999999999,1,3,3,133,Normal
15626.0,57,1,391.72,3,1,2,312,Normal
15627.0,93,2,566.9,3,2,2,322,Normal
15628.0,2,9,2782.02,1,4,4,144,Best
15629.0,86,4,2240.9,3,3,4,334,BigSpenders
15630.0,280,1,295.05,4,1,1,411,Normal
15631.0,278,1,596.67,4,1,2,412,Normal
15633.0,145,13,4335.96,4,4,4,444,LostBigSpenders
15634.0,19,1,311.1,2,1,2,212,Normal
15635.0,31,1,100.35,2,1,1,211,Normal
15636.0,73,2,719.82,3,2,3,323,Normal
15637.0,49,4,574.23,2,3,2,232,Normal
15638.0,14,6,2265.2,1,4,4,144,Best
15639.0,87,2,639.76,3,2,2,322,Normal
15640.0,8,15,11411.92,1,4,4,144,Best
15641.0,32,8,3458.35,2,4,4,244,Loyal
15642.0,365,1,105.78000000000002,4,1,1,411,Normal
15645.0,50,2,443.16,2,2,2,222,Normal
15646.0,8,3,526.97,1,3,2,132,Normal
15647.0,51,1,169.0,2,1,1,211,Normal
15649.0,3,3,1354.35,1,3,3,133,Normal
15650.0,157,2,553.88,4,2,2,422,Normal
15651.0,56,2,612.76,3,2,2,322,Normal
15652.0,23,4,1068.2,2,3,3,233,Normal
15658.0,8,4,1399.3700000000001,1,3,3,133,Normal
15659.0,22,2,226.04,2,2,1,221,Normal
15660.0,1,7,1212.13,1,4,3,143,Loyal
15661.0,15,6,906.15,1,4,3,143,Loyal
15662.0,297,2,283.73,4,2,1,421,Normal
15664.0,85,3,867.6,3,3,3,333,Normal
15665.0,47,3,1764.86,2,3,4,234,BigSpenders
15666.0,108,2,632.9399999999999,3,2,2,322,Normal
15670.0,192,1,152.15,4,1,1,411,Normal
15672.0,361,1,45.300000000000004,4,1,1,411,Normal
15673.0,87,5,3478.09,3,3,4,334,BigSpenders
15674.0,53,8,4501.63,2,4,4,244,Loyal
15675.0,40,1,218.35,2,1,1,211,Normal
15677.0,57,2,648.4,3,2,2,322,Normal
15678.0,31,2,1473.24,2,2,3,223,Normal
15680.0,2,8,3173.9,1,4,4,144,Best
15681.0,15,9,1563.54,1,4,3,143,Loyal
15682.0,235,2,318.24,4,2,2,422,Normal
15683.0,109,1,330.79,3,1,2,312,Normal
15684.0,183,3,173.95,4,3,1,431,Normal
15685.0,86,1,55.980000000000004,3,1,1,311,Normal
15686.0,56,1,90.0,3,1,1,311,Normal
15688.0,54,1,190.57,3,1,1,311,Normal
15689.0,253,1,266.93,4,1,1,411,Normal
15691.0,30,3,434.5,2,3,2,232,Normal
15693.0,295,1,37.5,4,1,1,411,Normal
15694.0,1,12,4331.41,1,4,4,144,Best
15695.0,233,2,721.06,4,2,3,423,Normal
15696.0,59,5,1170.1100000000001,3,3,3,333,Normal
15697.0,325,1,246.75,4,1,1,411,Normal
15698.0,260,1,46.2,4,1,1,411,Normal
15702.0,112,2,140.39000000000001,3,2,1,321,Normal
15704.0,138,2,1441.04,4,2,3,423,Normal
15708.0,5,3,969.19,1,3,3,133,Normal
15709.0,225,1,194.6,4,1,1,411,Normal
15710.0,53,1,898.87,2,1,3,213,Normal
15711.0,192,2,420.25,4,2,2,422,Normal
15712.0,15,7,2400.05,1,4,4,144,Best
15713.0,2,3,654.09,1,3,2,132,Normal
15714.0,89,3,453.93,3,3,2,332,Normal
15715.0,191,5,658.02,4,3,2,432,Normal
15716.0,5,8,1913.55,1,4,4,144,Best
15717.0,57,4,456.70000000000005,3,3,2,332,Normal
15718.0,176,1,293.79,4,1,1,411,Normal
15719.0,17,18,5165.9,1,4,4,144,Best
15720.0,186,1,140.49,4,1,1,411,Normal
15722.0,81,6,3022.79,3,4,4,344,AlmostLost
15723.0,47,3,740.0,2,3,3,233,Normal
15724.0,36,1,92.6,2,1,1,211,Normal
15726.0,26,1,321.91,2,1,2,212,Normal
15727.0,23,8,4212.65,2,4,4,244,Loyal
15728.0,15,2,544.6,1,2,2,122,Normal
15729.0,36,2,107.55000000000001,2,2,1,221,Normal
15730.0,17,2,605.7,1,2,2,122,Normal
15731.0,189,1,125.3,4,1,1,411,Normal
15732.0,8,9,1387.95,1,4,3,143,Loyal
15734.0,72,2,923.85,3,2,3,323,Normal
15735.0,57,1,327.68,3,1,2,312,Normal
15736.0,71,2,1767.12,3,2,4,324,BigSpenders
15738.0,8,26,8560.550000000001,1,4,4,144,Best
15741.0,94,2,208.62,3,2,1,321,Normal
15742.0,255,1,156.87,4,1,1,411,Normal
15747.0,11,6,1553.17,1,4,3,143,Loyal
15748.0,85,2,465.45000000000005,3,2,2,322,Normal
15750.0,2,12,4330.461,1,4,4,144,Best
15751.0,96,11,1380.44,3,4,3,343,Loyal
15752.0,8,3,1557.96,1,3,3,133,Normal
15754.0,129,6,2579.04,3,4,4,344,AlmostLost
15755.0,15,11,3628.87,1,4,4,144,Best
15757.0,22,4,2225.94,2,3,4,234,BigSpenders
15759.0,147,4,577.8900000000001,4,3,2,432,Normal
15760.0,266,2,13916.34,4,2,4,424,BigSpenders
15761.0,78,1,143.05,3,1,1,311,Normal
15764.0,70,2,1223.1100000000001,3,2,3,323,Normal
15765.0,302,1,370.63,4,1,2,412,Normal
15766.0,92,2,516.0,3,2,2,322,Normal
15768.0,112,31,14687.06,3,4,4,344,AlmostLost
15769.0,7,21,32451.6,1,4,4,144,Best
15770.0,248,1,321.45,4,1,2,412,Normal
15771.0,240,3,1006.54,4,3,3,433,Normal
15772.0,54,1,280.88,3,1,1,311,Normal
15773.0,45,1,138.84,2,1,1,211,Normal
15774.0,54,5,1017.54,3,3,3,333,Normal
15775.0,267,1,45.6,4,1,1,411,Normal
15777.0,32,3,715.5,2,3,3,233,Normal
15778.0,67,1,307.95,3,1,2,312,Normal
15779.0,99,2,124.08000000000001,3,2,1,321,Normal
15782.0,66,1,1399.36,3,1,3,313,Normal
15784.0,103,2,848.3299999999999,3,2,3,323,Normal
15785.0,15,11,3640.96,1,4,4,144,Best
15786.0,53,2,3582.62,2,2,4,224,BigSpenders
15788.0,144,1,221.82999999999998,4,1,1,411,Normal
15789.0,67,5,1610.71,3,3,3,333,Normal
15791.0,165,3,1995.65,4,3,4,434,BigSpenders
15792.0,35,2,933.84,2,2,3,223,Normal
15793.0,14,5,1433.96,1,3,3,133,Normal
15794.0,372,2,777.0,4,2,3,423,Normal
15795.0,66,7,1369.8600000000001,3,4,3,343,Loyal
15796.0,10,9,2463.02,1,4,4,144,Best
15797.0,217,2,613.6800000000001,4,2,2,422,Normal
15798.0,128,3,1535.37,3,3,3,333,Normal
15799.0,54,1,537.1999999999999,3,1,2,312,Normal
15800.0,89,5,530.18,3,3,2,332,Normal
15803.0,81,3,1513.84,3,3,3,333,Normal
15805.0,21,13,4660.75,2,4,4,244,Loyal
15807.0,44,2,913.62,2,2,3,223,Normal
15808.0,5,18,14482.03,1,4,4,144,Best
15809.0,95,2,758.67,3,2,3,323,Normal
15810.0,22,4,1607.06,2,3,3,233,Normal
15811.0,1,2,1557.38,1,2,3,123,Normal
15812.0,71,7,3400.33,3,4,4,344,AlmostLost
15814.0,29,2,689.11,2,2,2,222,Normal
15816.0,178,2,144.14999999999998,4,2,1,421,Normal
15817.0,56,3,2766.4,3,3,4,334,BigSpenders
15818.0,224,1,340.5,4,1,2,412,Normal
15819.0,67,6,2029.34,3,4,4,344,AlmostLost
15822.0,129,4,954.59,3,3,3,333,Normal
15823.0,8,3,3882.17,1,3,4,134,BigSpenders
15824.0,89,2,890.94,3,2,3,323,Normal
15826.0,204,1,943.97,4,1,3,413,Normal
15827.0,8,16,1957.98,1,4,4,144,Best
15828.0,11,1,1108.82,1,1,3,113,Normal
15833.0,373,1,80.4,4,1,1,411,Normal
15834.0,12,3,1539.24,1,3,3,133,Normal
15837.0,121,1,385.03000000000003,3,1,2,312,Normal
15838.0,3,16,40519.92,1,4,4,144,Best
15841.0,22,5,1518.35,2,3,3,233,Normal
15842.0,29,2,548.8,2,2,2,222,Normal
15845.0,172,3,714.51,4,3,3,433,Normal
15846.0,21,1,107.01,2,1,1,211,Normal
15847.0,64,3,433.3,3,3,2,332,Normal
15848.0,257,1,137.99,4,1,1,411,Normal
15850.0,12,4,771.87,1,3,3,133,Normal
15851.0,162,1,109.73,4,1,1,411,Normal
15852.0,162,1,96.55,4,1,1,411,Normal
15854.0,12,9,2609.16,1,4,4,144,Best
15855.0,112,1,340.48,3,1,2,312,Normal
15856.0,1,26,17703.63,1,4,4,144,Best
15857.0,66,1,273.48,3,1,1,311,Normal
15858.0,3,9,2508.77,1,4,4,144,Best
15859.0,68,1,438.46,3,1,2,312,Normal
15860.0,4,10,1498.8,1,4,3,143,Loyal
15861.0,92,4,1222.28,3,3,3,333,Normal
15862.0,9,10,2033.64,1,4,4,144,Best
15863.0,253,3,286.26,4,3,1,431,Normal
15864.0,17,1,244.44000000000003,1,1,1,111,Normal
15865.0,49,2,1346.29,2,2,3,223,Normal
15867.0,5,17,5224.81,1,4,4,144,Best
15868.0,219,1,94.53,4,1,1,411,Normal
15869.0,262,1,171.47,4,1,1,411,Normal
15870.0,32,3,506.02,2,3,2,232,Normal
15871.0,73,1,33.099999999999994,3,1,1,311,Normal
15872.0,14,2,413.0,1,2,2,122,Normal
15873.0,135,4,313.91999999999996,3,3,2,332,Normal
15874.0,23,14,6878.88,2,4,4,244,Loyal
15875.0,282,1,108.52,4,1,1,411,Normal
15876.0,45,2,1449.1399999999999,2,2,3,223,Normal
15878.0,197,2,330.77,4,2,2,422,Normal
15879.0,40,4,1137.8,2,3,3,233,Normal
15880.0,5,1,329.03000000000003,1,1,2,112,Normal
15882.0,4,6,979.62,1,4,3,143,Loyal
15884.0,68,2,244.60000000000002,3,2,1,321,Normal
15885.0,19,12,1572.47,2,4,3,243,Loyal
15886.0,52,3,871.78,2,3,3,233,Normal
15887.0,42,3,1027.15,2,3,3,233,Normal
15888.0,36,2,260.85,2,2,1,221,Normal
15889.0,5,7,1279.6,1,4,3,143,Loyal
15890.0,30,5,535.65,2,3,2,232,Normal
15892.0,305,1,128.2,4,1,1,411,Normal
15893.0,117,1,305.28000000000003,3,1,1,311,Normal
15894.0,5,1,151.44,1,1,1,111,Normal
15898.0,3,22,4129.26,1,4,4,144,Best
15899.0,4,1,56.25,1,1,1,111,Normal
15900.0,49,3,549.29,2,3,2,232,Normal
15901.0,87,4,335.99,3,3,2,332,Normal
15902.0,16,1,145.01,1,1,1,111,Normal
15903.0,14,5,3813.0800000000004,1,3,4,134,BigSpenders
15905.0,179,1,114.69,4,1,1,411,Normal
15906.0,10,3,962.5,1,3,3,133,Normal
15908.0,126,2,758.62,3,2,3,323,Normal
15910.0,36,7,1432.29,2,4,3,243,Loyal
15911.0,259,8,1700.24,4,4,3,443,Loyal
15912.0,72,7,810.08,3,4,3,343,Loyal
15913.0,170,1,6.300000000000001,4,1,1,411,Normal
15914.0,14,2,205.99,1,2,1,121,Normal
15915.0,37,1,364.45,2,1,2,212,Normal
15916.0,2,7,1874.83,1,4,4,144,Best
15917.0,242,4,407.07,4,3,2,432,Normal
15918.0,267,1,248.65,4,1,1,411,Normal
15919.0,4,1,214.07999999999998,1,1,1,111,Normal
15920.0,60,5,401.64,3,3,2,332,Normal
15921.0,32,3,452.23,2,3,2,232,Normal
15922.0,9,1,369.5,1,1,2,112,Normal
15923.0,8,1,127.08,1,1,1,111,Normal
15924.0,367,1,102.82,4,1,1,411,Normal
15926.0,178,1,134.44,4,1,1,411,Normal
15927.0,283,1,106.54,4,1,1,411,Normal
15928.0,292,1,293.53,4,1,1,411,Normal
15929.0,280,1,594.0,4,1,2,412,Normal
15931.0,64,1,239.9,3,1,1,311,Normal
15934.0,53,2,2190.66,2,2,4,224,BigSpenders
15936.0,15,2,282.79,1,2,1,121,Normal
15938.0,92,4,330.23,3,3,2,332,Normal
15939.0,10,1,2945.38,1,1,4,114,BigSpenders
15941.0,273,1,405.0,4,1,2,412,Normal
15943.0,285,2,271.28999999999996,4,2,1,421,Normal
15944.0,29,3,1839.1399999999999,2,3,4,234,BigSpenders
15945.0,1,4,646.27,1,3,2,132,Normal
15946.0,138,3,2304.18,4,3,4,434,BigSpenders
15948.0,60,1,553.85,3,1,2,312,Normal
15950.0,11,6,5376.2,1,4,4,144,Best
15951.0,17,1,304.95,1,1,1,111,Normal
15953.0,5,11,1990.8,1,4,4,144,Best
15954.0,225,1,190.75,4,1,1,411,Normal
15955.0,8,9,4242.1,1,4,4,144,Best
15956.0,187,2,617.6,4,2,2,422,Normal
15957.0,56,2,492.36,3,2,2,322,Normal
15958.0,39,3,357.77,2,3,2,232,Normal
15959.0,318,3,542.89,4,3,2,432,Normal
15960.0,10,4,410.95,1,3,2,132,Normal
15961.0,15,1,451.28999999999996,1,1,2,112,Normal
15962.0,85,1,289.48,3,1,1,311,Normal
15964.0,299,1,269.21000000000004,4,1,1,411,Normal
15965.0,3,10,2119.26,1,4,4,144,Best
15966.0,86,1,426.53000000000003,3,1,2,312,Normal
15967.0,15,10,2568.32,1,4,4,144,Best
15968.0,24,1,404.55,2,1,2,212,Normal
15969.0,61,2,460.95,3,2,2,322,Normal
15970.0,234,1,703.22,4,1,3,413,Normal
15971.0,21,6,1702.98,2,4,3,243,Loyal
15972.0,92,5,1769.33,3,3,4,334,BigSpenders
15973.0,2,3,680.62,1,3,2,132,Normal
15976.0,46,4,1266.77,2,3,3,233,Normal
15978.0,68,2,2180.64,3,2,4,324,BigSpenders
15979.0,238,1,329.22,4,1,2,412,Normal
15980.0,126,4,4144.82,3,3,4,334,BigSpenders
15981.0,37,13,5954.29,2,4,4,244,Loyal
15982.0,241,1,324.51,4,1,2,412,Normal
15983.0,1,6,2458.9,1,4,4,144,Best
15984.0,4,21,5735.09,1,4,4,144,Best
15985.0,72,5,1572.8600000000001,3,3,3,333,Normal
15986.0,17,1,186.3,1,1,1,111,Normal
15987.0,4,2,216.7,1,2,1,121,Normal
15988.0,187,2,582.11,4,2,2,422,Normal
15989.0,11,2,368.31,1,2,2,122,Normal
15990.0,130,5,1205.64,3,3,3,333,Normal
15991.0,170,1,150.55,4,1,1,411,Normal
15992.0,32,2,854.61,2,2,3,223,Normal
15994.0,47,2,761.4100000000001,2,2,3,223,Normal
15995.0,50,1,694.54,2,1,2,212,Normal
15996.0,2,2,617.07,1,2,2,122,Normal
15998.0,29,11,5193.92,2,4,4,244,Loyal
15999.0,371,1,20.4,4,1,1,411,Normal
16001.0,17,1,583.39,1,1,2,112,Normal
16002.0,261,1,169.21,4,1,1,411,Normal
16003.0,17,5,2878.46,1,3,4,134,BigSpenders
16004.0,110,5,2146.39,3,3,4,334,BigSpenders
16005.0,11,6,1786.78,1,4,4,144,Best
16006.0,23,1,231.42,2,1,1,211,Normal
16007.0,19,3,1359.25,2,3,3,233,Normal
16008.0,18,12,4860.35,1,4,4,144,Best
16010.0,12,8,1302.46,1,4,3,143,Loyal
16011.0,2,14,2486.0,1,4,4,144,Best
16012.0,37,2,1563.3,2,2,3,223,Normal
16013.0,7,39,20009.84,1,4,4,144,Best
16014.0,44,2,453.45,2,2,2,222,Normal
16016.0,2,4,980.91,1,3,3,133,Normal
16017.0,53,4,1333.7,2,3,3,233,Normal
16018.0,32,2,289.23,2,2,1,221,Normal
16019.0,17,18,13542.92,1,4,4,144,Best
16021.0,31,2,487.03,2,2,2,222,Normal
16024.0,47,2,232.96,2,2,1,221,Normal
16027.0,93,9,1113.74,3,4,3,343,Loyal
16028.0,231,1,82.2,4,1,1,411,Normal
16029.0,8,47,41184.3,1,4,4,144,Best
16032.0,92,6,1965.72,3,4,4,344,AlmostLost
16033.0,5,8,1985.6299999999999,1,4,4,144,Best
16034.0,30,3,473.62,2,3,2,232,Normal
16035.0,196,1,217.73,4,1,1,411,Normal
16036.0,60,2,1797.92,3,2,4,324,BigSpenders
16037.0,180,2,654.32,4,2,2,422,Normal
16039.0,59,2,456.4,3,2,2,322,Normal
16040.0,66,4,1103.35,3,3,3,333,Normal
16042.0,15,3,1067.85,1,3,3,133,Normal
